Year,Month,Sex,Deaths,Age_group,Population
2015,4,Female,98,10_14,10113000
2015,4,Female,250,15_19,10231000
2015,4,Female,425,20_24,11014000
2015,4,Female,515,25_29,10884000
2015,4,Female,740,30_34,10695000
2015,4,Female,889,35_39,10086000
2015,4,Female,1334,40_44,10212000
2015,4,Female,2123,45_49,10465000
2015,4,Female,3583,50_54,11387000
2015,4,Female,5218,55_59,11090000
2015,4,Female,6393,60_64,9870000
2015,4,Female,8034,65_69,8337000
2015,4,Female,9668,70_74,6046000
2015,4,Female,11433,75_79,4422000
2015,4,Female,14761,80_84,3161000
2015,4,Female,42996,85_99,3589000
2015,4,Male,1133,00_04,10170000
2015,4,Male,110,05_09,10453000
2015,4,Male,139,10_14,10494000
2015,4,Male,571,15_19,10609000
2015,4,Male,1231,20_24,11201000
2015,4,Male,1411,25_29,10984000
2015,4,Male,1487,30_34,10444000
2015,4,Male,1557,35_39,9830000
2015,4,Male,2053,40_44,9791000
2015,4,Male,3175,45_49,10098000
2015,4,Male,5412,50_54,10846000
2015,4,Male,7954,55_59,10328000
2015,4,Male,9856,60_64,9128000
2015,4,Male,11313,65_69,7391000
2015,4,Male,12170,70_74,5163000
2015,4,Male,12900,75_79,3580000
2015,4,Male,14190,80_84,2318000
2015,4,Male,26154,85_99,1986000
2015,5,Female,907,00_04,9731000
2015,5,Female,95,05_09,10020000
2015,5,Female,109,10_14,10113000
2015,5,Female,269,15_19,10231000
2015,5,Female,425,20_24,11014000
2015,5,Female,566,25_29,10884000
2015,5,Female,814,30_34,10695000
2015,5,Female,975,35_39,10086000
2015,5,Female,1354,40_44,10212000
2015,5,Female,2170,45_49,10465000
2015,5,Female,3623,50_54,11387000
2015,5,Female,5224,55_59,11090000
2015,5,Female,6431,60_64,9870000
2015,5,Female,7870,65_69,8337000
2015,5,Female,9556,70_74,6046000
2015,5,Female,11314,75_79,4422000
2015,5,Female,14361,80_84,3161000
2015,5,Female,41887,85_99,3589000
2015,5,Male,1158,00_04,10170000
2015,5,Male,119,05_09,10453000
2015,5,Male,158,10_14,10494000
2015,5,Male,630,15_19,10609000
2015,5,Male,1344,20_24,11201000
2015,5,Male,1448,25_29,10984000
2015,5,Male,1635,30_34,10444000
2015,5,Male,1663,35_39,9830000
2015,5,Male,2196,40_44,9791000
2015,5,Male,3284,45_49,10098000
2015,5,Male,5659,50_54,10846000
2015,5,Male,8330,55_59,10328000
2015,5,Male,9987,60_64,9128000
2015,5,Male,11416,65_69,7391000
2015,5,Male,12114,70_74,5163000
2015,5,Male,12586,75_79,3580000
2015,5,Male,14025,80_84,2318000
2015,5,Male,25850,85_99,1986000
2015,6,Female,944,00_04,9731000
2015,6,Female,101,05_09,10020000
2015,6,Female,93,10_14,10113000
2015,6,Female,260,15_19,10231000
2015,6,Female,451,20_24,11014000
2015,6,Female,510,25_29,10884000
2015,6,Female,725,30_34,10695000
2015,6,Female,885,35_39,10086000
2015,6,Female,1303,40_44,10212000
2015,6,Female,2107,45_49,10465000
2015,6,Female,3508,50_54,11387000
2015,6,Female,4955,55_59,11090000
2015,6,Female,6210,60_64,9870000
2015,6,Female,7790,65_69,8337000
2015,6,Female,8835,70_74,6046000
2015,6,Female,10616,75_79,4422000
2015,6,Female,13489,80_84,3161000
2015,6,Female,38808,85_99,3589000
2015,6,Male,1147,00_04,10170000
2015,6,Male,125,05_09,10453000
2015,6,Male,185,10_14,10494000
2015,6,Male,605,15_19,10609000
2015,6,Male,1343,20_24,11201000
2015,6,Male,1508,25_29,10984000
2015,6,Male,1532,30_34,10444000
2015,6,Male,1681,35_39,9830000
2015,6,Male,2140,40_44,9791000
2015,6,Male,3291,45_49,10098000
2015,6,Male,5427,50_54,10846000
2015,6,Male,7801,55_59,10328000
2015,6,Male,9739,60_64,9128000
2015,6,Male,10886,65_69,7391000
2015,6,Male,11213,70_74,5163000
2015,6,Male,11971,75_79,3580000
2015,6,Male,12957,80_84,2318000
2015,6,Male,24142,85_99,1986000
2015,7,Female,895,00_04,9731000
2015,7,Female,101,05_09,10020000
2015,7,Female,134,10_14,10113000
2015,7,Female,269,15_19,10231000
2015,7,Female,418,20_24,11014000
2015,7,Female,564,25_29,10884000
2015,7,Female,773,30_34,10695000
2015,7,Female,963,35_39,10086000
2015,7,Female,1347,40_44,10212000
2015,7,Female,2148,45_49,10465000
2015,7,Female,3561,50_54,11387000
2015,7,Female,5119,55_59,11090000
2015,7,Female,6335,60_64,9870000
2015,7,Female,7895,65_69,8337000
2015,7,Female,9261,70_74,6046000
2015,7,Female,10847,75_79,4422000
2015,7,Female,14036,80_84,3161000
2015,7,Female,39883,85_99,3589000
2015,7,Male,1127,00_04,10170000
2015,7,Male,125,05_09,10453000
2015,7,Male,172,10_14,10494000
2015,7,Male,678,15_19,10609000
2015,7,Male,1430,20_24,11201000
2015,7,Male,1550,25_29,10984000
2015,7,Male,1637,30_34,10444000
2015,7,Male,1808,35_39,9830000
2015,7,Male,2236,40_44,9791000
2015,7,Male,3320,45_49,10098000
2015,7,Male,5606,50_54,10846000
2015,7,Male,8011,55_59,10328000
2015,7,Male,9895,60_64,9128000
2015,7,Male,11150,65_69,7391000
2015,7,Male,11656,70_74,5163000
2015,7,Male,12273,75_79,3580000
2015,7,Male,13369,80_84,2318000
2015,7,Male,24428,85_99,1986000
2015,8,Female,919,00_04,9731000
2015,8,Female,79,05_09,10020000
2015,8,Female,94,10_14,10113000
2015,8,Female,264,15_19,10231000
2015,8,Female,443,20_24,11014000
2015,8,Female,589,25_29,10884000
2015,8,Female,780,30_34,10695000
2015,8,Female,990,35_39,10086000
2015,8,Female,1342,40_44,10212000
2015,8,Female,2116,45_49,10465000
2015,8,Female,3550,50_54,11387000
2015,8,Female,5035,55_59,11090000
2015,8,Female,6170,60_64,9870000
2015,8,Female,7857,65_69,8337000
2015,8,Female,9043,70_74,6046000
2015,8,Female,10657,75_79,4422000
2015,8,Female,13618,80_84,3161000
2015,8,Female,39153,85_99,3589000
2015,8,Male,1126,00_04,10170000
2015,8,Male,112,05_09,10453000
2015,8,Male,153,10_14,10494000
2015,8,Male,688,15_19,10609000
2015,8,Male,1410,20_24,11201000
2015,8,Male,1491,25_29,10984000
2015,8,Male,1663,30_34,10444000
2015,8,Male,1876,35_39,9830000
2015,8,Male,2158,40_44,9791000
2015,8,Male,3292,45_49,10098000
2015,8,Male,5650,50_54,10846000
2015,8,Male,7932,55_59,10328000
2015,8,Male,9925,60_64,9128000
2015,8,Male,11215,65_69,7391000
2015,8,Male,11476,70_74,5163000
2015,8,Male,12260,75_79,3580000
2015,8,Male,13216,80_84,2318000
2015,8,Male,24193,85_99,1986000
2015,9,Female,867,00_04,9731000
2015,9,Female,88,05_09,10020000
2015,9,Female,98,10_14,10113000
2015,9,Female,243,15_19,10231000
2015,9,Female,441,20_24,11014000
2015,9,Female,575,25_29,10884000
2015,9,Female,769,30_34,10695000
2015,9,Female,947,35_39,10086000
2015,9,Female,1304,40_44,10212000
2015,9,Female,2048,45_49,10465000
2015,9,Female,3569,50_54,11387000
2015,9,Female,5001,55_59,11090000
2015,9,Female,6238,60_64,9870000
2015,9,Female,7686,65_69,8337000
2015,9,Female,8909,70_74,6046000
2015,9,Female,10395,75_79,4422000
2015,9,Female,13237,80_84,3161000
2015,9,Female,38633,85_99,3589000
2015,9,Male,1086,00_04,10170000
2015,9,Male,124,05_09,10453000
2015,9,Male,130,10_14,10494000
2015,9,Male,578,15_19,10609000
2015,9,Male,1229,20_24,11201000
2015,9,Male,1494,25_29,10984000
2015,9,Male,1564,30_34,10444000
2015,9,Male,1712,35_39,9830000
2015,9,Male,2138,40_44,9791000
2015,9,Male,3103,45_49,10098000
2015,9,Male,5462,50_54,10846000
2015,9,Male,7705,55_59,10328000
2015,9,Male,9520,60_64,9128000
2015,9,Male,11117,65_69,7391000
2015,9,Male,11379,70_74,5163000
2015,9,Male,11811,75_79,3580000
2015,9,Male,13167,80_84,2318000
2015,9,Male,23628,85_99,1986000
2015,10,Female,871,00_04,9731000
2015,10,Female,64,05_09,10020000
2015,10,Female,96,10_14,10113000
2015,10,Female,252,15_19,10231000
2015,10,Female,448,20_24,11014000
2015,10,Female,604,25_29,10884000
2015,10,Female,784,30_34,10695000
2015,10,Female,992,35_39,10086000
2015,10,Female,1419,40_44,10212000
2015,10,Female,2087,45_49,10465000
2015,10,Female,3583,50_54,11387000
2015,10,Female,5257,55_59,11090000
2015,10,Female,6504,60_64,9870000
2015,10,Female,8295,65_69,8337000
2015,10,Female,9712,70_74,6046000
2015,10,Female,11223,75_79,4422000
2015,10,Female,14435,80_84,3161000
2015,10,Female,41535,85_99,3589000
2015,10,Male,1090,00_04,10170000
2015,10,Male,99,05_09,10453000
2015,10,Male,122,10_14,10494000
2015,10,Male,635,15_19,10609000
2015,10,Male,1320,20_24,11201000
2015,10,Male,1554,25_29,10984000
2015,10,Male,1591,30_34,10444000
2015,10,Male,1701,35_39,9830000
2015,10,Male,2155,40_44,9791000
2015,10,Male,3218,45_49,10098000
2015,10,Male,5460,50_54,10846000
2015,10,Male,8133,55_59,10328000
2015,10,Male,10163,60_64,9128000
2015,10,Male,11567,65_69,7391000
2015,10,Male,12157,70_74,5163000
2015,10,Male,12726,75_79,3580000
2015,10,Male,13868,80_84,2318000
2015,10,Male,25755,85_99,1986000
2015,11,Female,844,00_04,9731000
2015,11,Female,80,05_09,10020000
2015,11,Female,105,10_14,10113000
2015,11,Female,241,15_19,10231000
2015,11,Female,423,20_24,11014000
2015,11,Female,543,25_29,10884000
2015,11,Female,755,30_34,10695000
2015,11,Female,908,35_39,10086000
2015,11,Female,1354,40_44,10212000
2015,11,Female,2048,45_49,10465000
2015,11,Female,3430,50_54,11387000
2015,11,Female,5106,55_59,11090000
2015,11,Female,6446,60_64,9870000
2015,11,Female,8144,65_69,8337000
2015,11,Female,9504,70_74,6046000
2015,11,Female,10986,75_79,4422000
2015,11,Female,14340,80_84,3161000
2015,11,Female,41037,85_99,3589000
2015,11,Male,1034,00_04,10170000
2015,11,Male,105,05_09,10453000
2015,11,Male,151,10_14,10494000
2015,11,Male,588,15_19,10609000
2015,11,Male,1218,20_24,11201000
2015,11,Male,1405,25_29,10984000
2015,11,Male,1570,30_34,10444000
2015,11,Male,1640,35_39,9830000
2015,11,Male,1968,40_44,9791000
2015,11,Male,3193,45_49,10098000
2015,11,Male,5378,50_54,10846000
2015,11,Male,7851,55_59,10328000
2015,11,Male,9928,60_64,9128000
2015,11,Male,11273,65_69,7391000
2015,11,Male,11982,70_74,5163000
2015,11,Male,12717,75_79,3580000
2015,11,Male,13837,80_84,2318000
2015,11,Male,25529,85_99,1986000
2015,12,Female,861,00_04,9731000
2015,12,Female,83,05_09,10020000
2015,12,Female,105,10_14,10113000
2015,12,Female,250,15_19,10231000
2015,12,Female,449,20_24,11014000
2015,12,Female,579,25_29,10884000
2015,12,Female,735,30_34,10695000
2015,12,Female,967,35_39,10086000
2015,12,Female,1373,40_44,10212000
2015,12,Female,2209,45_49,10465000
2015,12,Female,3738,50_54,11387000
2015,12,Female,5427,55_59,11090000
2015,12,Female,6744,60_64,9870000
2015,12,Female,8743,65_69,8337000
2015,12,Female,9828,70_74,6046000
2015,12,Female,12047,75_79,4422000
2015,12,Female,15087,80_84,3161000
2015,12,Female,43647,85_99,3589000
2015,12,Male,1140,00_04,10170000
2015,12,Male,114,05_09,10453000
2015,12,Male,135,10_14,10494000
2015,12,Male,613,15_19,10609000
2015,12,Male,1271,20_24,11201000
2015,12,Male,1457,25_29,10984000
2015,12,Male,1588,30_34,10444000
2015,12,Male,1740,35_39,9830000
2015,12,Male,2161,40_44,9791000
2015,12,Male,3283,45_49,10098000
2015,12,Male,5596,50_54,10846000
2015,12,Male,8432,55_59,10328000
2015,12,Male,10570,60_64,9128000
2015,12,Male,12188,65_69,7391000
2015,12,Male,12643,70_74,5163000
2015,12,Male,13397,75_79,3580000
2015,12,Male,14707,80_84,2318000
2015,12,Male,27643,85_99,1986000
2016,1,Female,852,00_04,9737000
2016,1,Female,99,05_09,10020000
2016,1,Female,112,10_14,10094000
2016,1,Female,261,15_19,10285000
2016,1,Female,422,20_24,10884000
2016,1,Female,567,25_29,11146000
2016,1,Female,767,30_34,10771000
2016,1,Female,1017,35_39,10331000
2016,1,Female,1388,40_44,9974000
2016,1,Female,2203,45_49,10552000
2016,1,Female,3702,50_54,11174000
2016,1,Female,5748,55_59,11209000
2016,1,Female,7100,60_64,10148000
2016,1,Female,8822,65_69,8742000
2016,1,Female,10306,70_74,6239000
2016,1,Female,12397,75_79,4567000
2016,1,Female,16060,80_84,3237000
2016,1,Female,47291,85_99,3552000
2016,1,Male,1120,00_04,10186000
2016,1,Male,115,05_09,10449000
2016,1,Male,149,10_14,10478000
2016,1,Male,613,15_19,10630000
2016,1,Male,1200,20_24,11089000
2016,1,Male,1419,25_29,11287000
2016,1,Male,1624,30_34,10558000
2016,1,Male,1794,35_39,10056000
2016,1,Male,2283,40_44,9644000
2016,1,Male,3376,45_49,10127000
2016,1,Male,5740,50_54,10712000
2016,1,Male,8681,55_59,10626000
2016,1,Male,10853,60_64,9153000
2016,1,Male,12709,65_69,7775000
2016,1,Male,13145,70_74,5186000
2016,1,Male,14038,75_79,3854000
2016,1,Male,15645,80_84,2400000
2016,1,Male,29746,85_99,1995000
2016,2,Female,862,00_04,9737000
2016,2,Female,97,05_09,10020000
2016,2,Female,134,10_14,10094000
2016,2,Female,225,15_19,10285000
2016,2,Female,410,20_24,10884000
2016,2,Female,582,25_29,11146000
2016,2,Female,771,30_34,10771000
2016,2,Female,974,35_39,10331000
2016,2,Female,1386,40_44,9974000
2016,2,Female,2102,45_49,10552000
2016,2,Female,3584,50_54,11174000
2016,2,Female,5352,55_59,11209000
2016,2,Female,6615,60_64,10148000
2016,2,Female,8537,65_69,8742000
2016,2,Female,9758,70_74,6239000
2016,2,Female,11781,75_79,4567000
2016,2,Female,15022,80_84,3237000
2016,2,Female,43403,85_99,3552000
2016,2,Male,1065,00_04,10186000
2016,2,Male,109,05_09,10449000
2016,2,Male,135,10_14,10478000
2016,2,Male,568,15_19,10630000
2016,2,Male,1247,20_24,11089000
2016,2,Male,1483,25_29,11287000
2016,2,Male,1626,30_34,10558000
2016,2,Male,1668,35_39,10056000
2016,2,Male,2097,40_44,9644000
2016,2,Male,3286,45_49,10127000
2016,2,Male,5382,50_54,10712000
2016,2,Male,8238,55_59,10626000
2016,2,Male,10230,60_64,9153000
2016,2,Male,12037,65_69,7775000
2016,2,Male,12312,70_74,5186000
2016,2,Male,13317,75_79,3854000
2016,2,Male,14332,80_84,2400000
2016,2,Male,27129,85_99,1995000
2016,3,Female,964,00_04,9737000
2016,3,Female,84,05_09,10020000
2016,3,Female,111,10_14,10094000
2016,3,Female,286,15_19,10285000
2016,3,Female,474,20_24,10884000
2016,3,Female,626,25_29,11146000
2016,3,Female,798,30_34,10771000
2016,3,Female,1010,35_39,10331000
2016,3,Female,1435,40_44,9974000
2016,3,Female,2313,45_49,10552000
2016,3,Female,3894,50_54,11174000
2016,3,Female,5897,55_59,11209000
2016,3,Female,7265,60_64,10148000
2016,3,Female,9264,65_69,8742000
2016,3,Female,10287,70_74,6239000
2016,3,Female,12254,75_79,4567000
2016,3,Female,15708,80_84,3237000
2016,3,Female,45679,85_99,3552000
2016,3,Male,1112,00_04,10186000
2016,3,Male,129,05_09,10449000
2016,3,Male,139,10_14,10478000
2016,3,Male,631,15_19,10630000
2016,3,Male,1378,20_24,11089000
2016,3,Male,1631,25_29,11287000
2016,3,Male,1664,30_34,10558000
2016,3,Male,1946,35_39,10056000
2016,3,Male,2238,40_44,9644000
2016,3,Male,3620,45_49,10127000
2016,3,Male,5859,50_54,10712000
2016,3,Male,8690,55_59,10626000
2016,3,Male,11062,60_64,9153000
2016,3,Male,13069,65_69,7775000
2016,3,Male,13038,70_74,5186000
2016,3,Male,13715,75_79,3854000
2016,3,Male,15005,80_84,2400000
2016,3,Male,28571,85_99,1995000
2016,4,Female,864,00_04,9737000
2016,4,Female,91,05_09,10020000
2016,4,Female,89,10_14,10094000
2016,4,Female,228,15_19,10285000
2016,4,Female,438,20_24,10884000
2016,4,Female,576,25_29,11146000
2016,4,Female,784,30_34,10771000
2016,4,Female,985,35_39,10331000
2016,4,Female,1366,40_44,9974000
2016,4,Female,2116,45_49,10552000
2016,4,Female,3525,50_54,11174000
2016,4,Female,5186,55_59,11209000
2016,4,Female,6818,60_64,10148000
2016,4,Female,8598,65_69,8742000
2016,4,Female,9744,70_74,6239000
2016,4,Female,11473,75_79,4567000
2016,4,Female,14462,80_84,3237000
2016,4,Female,42360,85_99,3552000
2016,4,Male,1109,00_04,10186000
2016,4,Male,117,05_09,10449000
2016,4,Male,129,10_14,10478000
2016,4,Male,609,15_19,10630000
2016,4,Male,1318,20_24,11089000
2016,4,Male,1543,25_29,11287000
2016,4,Male,1670,30_34,10558000
2016,4,Male,1848,35_39,10056000
2016,4,Male,2179,40_44,9644000
2016,4,Male,3209,45_49,10127000
2016,4,Male,5498,50_54,10712000
2016,4,Male,8169,55_59,10626000
2016,4,Male,10326,60_64,9153000
2016,4,Male,11942,65_69,7775000
2016,4,Male,12378,70_74,5186000
2016,4,Male,13030,75_79,3854000
2016,4,Male,13958,80_84,2400000
2016,4,Male,26303,85_99,1995000
2016,5,Female,888,00_04,9737000
2016,5,Female,91,05_09,10020000
2016,5,Female,102,10_14,10094000
2016,5,Female,264,15_19,10285000
2016,5,Female,471,20_24,10884000
2016,5,Female,669,25_29,11146000
2016,5,Female,788,30_34,10771000
2016,5,Female,979,35_39,10331000
2016,5,Female,1342,40_44,9974000
2016,5,Female,2121,45_49,10552000
2016,5,Female,3524,50_54,11174000
2016,5,Female,5314,55_59,11209000
2016,5,Female,6558,60_64,10148000
2016,5,Female,8438,65_69,8742000
2016,5,Female,9601,70_74,6239000
2016,5,Female,11094,75_79,4567000
2016,5,Female,14328,80_84,3237000
2016,5,Female,41579,85_99,3552000
2016,5,Male,1139,00_04,10186000
2016,5,Male,112,05_09,10449000
2016,5,Male,144,10_14,10478000
2016,5,Male,707,15_19,10630000
2016,5,Male,1372,20_24,11089000
2016,5,Male,1674,25_29,11287000
2016,5,Male,1725,30_34,10558000
2016,5,Male,1913,35_39,10056000
2016,5,Male,2151,40_44,9644000
2016,5,Male,3238,45_49,10127000
2016,5,Male,5349,50_54,10712000
2016,5,Male,8386,55_59,10626000
2016,5,Male,10083,60_64,9153000
2016,5,Male,12000,65_69,7775000
2016,5,Male,12025,70_74,5186000
2016,5,Male,12871,75_79,3854000
2016,5,Male,13742,80_84,2400000
2016,5,Male,25702,85_99,1995000
2016,6,Female,927,00_04,9737000
2016,6,Female,88,05_09,10020000
2016,6,Female,111,10_14,10094000
2016,6,Female,268,15_19,10285000
2016,6,Female,420,20_24,10884000
2016,6,Female,623,25_29,11146000
2016,6,Female,793,30_34,10771000
2016,6,Female,1018,35_39,10331000
2016,6,Female,1264,40_44,9974000
2016,6,Female,2047,45_49,10552000
2016,6,Female,3267,50_54,11174000
2016,6,Female,4926,55_59,11209000
2016,6,Female,6324,60_64,10148000
2016,6,Female,8170,65_69,8742000
2016,6,Female,8971,70_74,6239000
2016,6,Female,10694,75_79,4567000
2016,6,Female,13330,80_84,3237000
2016,6,Female,38720,85_99,3552000
2016,6,Male,1098,00_04,10186000
2016,6,Male,124,05_09,10449000
2016,6,Male,169,10_14,10478000
2016,6,Male,698,15_19,10630000
2016,6,Male,1388,20_24,11089000
2016,6,Male,1622,25_29,11287000
2016,6,Male,1748,30_34,10558000
2016,6,Male,1873,35_39,10056000
2016,6,Male,2172,40_44,9644000
2016,6,Male,3199,45_49,10127000
2016,6,Male,5433,50_54,10712000
2016,6,Male,7725,55_59,10626000
2016,6,Male,9837,60_64,9153000
2016,6,Male,11437,65_69,7775000
2016,6,Male,11639,70_74,5186000
2016,6,Male,11947,75_79,3854000
2016,6,Male,13024,80_84,2400000
2016,6,Male,24046,85_99,1995000
2016,7,Female,869,00_04,9737000
2016,7,Female,96,05_09,10020000
2016,7,Female,102,10_14,10094000
2016,7,Female,234,15_19,10285000
2016,7,Female,451,20_24,10884000
2016,7,Female,663,25_29,11146000
2016,7,Female,896,30_34,10771000
2016,7,Female,1108,35_39,10331000
2016,7,Female,1371,40_44,9974000
2016,7,Female,2183,45_49,10552000
2016,7,Female,3562,50_54,11174000
2016,7,Female,4951,55_59,11209000
2016,7,Female,6608,60_64,10148000
2016,7,Female,8368,65_69,8742000
2016,7,Female,9453,70_74,6239000
2016,7,Female,11071,75_79,4567000
2016,7,Female,13724,80_84,3237000
2016,7,Female,39185,85_99,3552000
2016,7,Male,1156,00_04,10186000
2016,7,Male,136,05_09,10449000
2016,7,Male,157,10_14,10478000
2016,7,Male,717,15_19,10630000
2016,7,Male,1490,20_24,11089000
2016,7,Male,1749,25_29,11287000
2016,7,Male,1877,30_34,10558000
2016,7,Male,2008,35_39,10056000
2016,7,Male,2299,40_44,9644000
2016,7,Male,3413,45_49,10127000
2016,7,Male,5424,50_54,10712000
2016,7,Male,8189,55_59,10626000
2016,7,Male,10326,60_64,9153000
2016,7,Male,11639,65_69,7775000
2016,7,Male,11895,70_74,5186000
2016,7,Male,12319,75_79,3854000
2016,7,Male,13267,80_84,2400000
2016,7,Male,24725,85_99,1995000
2016,8,Female,869,00_04,9737000
2016,8,Female,100,05_09,10020000
2016,8,Female,99,10_14,10094000
2016,8,Female,262,15_19,10285000
2016,8,Female,490,20_24,10884000
2016,8,Female,628,25_29,11146000
2016,8,Female,867,30_34,10771000
2016,8,Female,1067,35_39,10331000
2016,8,Female,1338,40_44,9974000
2016,8,Female,2115,45_49,10552000
2016,8,Female,3451,50_54,11174000
2016,8,Female,5074,55_59,11209000
2016,8,Female,6500,60_64,10148000
2016,8,Female,8195,65_69,8742000
2016,8,Female,9492,70_74,6239000
2016,8,Female,11046,75_79,4567000
2016,8,Female,13723,80_84,3237000
2016,8,Female,39324,85_99,3552000
2016,8,Male,1162,00_04,10186000
2016,8,Male,126,05_09,10449000
2016,8,Male,183,10_14,10478000
2016,8,Male,679,15_19,10630000
2016,8,Male,1491,20_24,11089000
2016,8,Male,1728,25_29,11287000
2016,8,Male,1888,30_34,10558000
2016,8,Male,1958,35_39,10056000
2016,8,Male,2299,40_44,9644000
2016,8,Male,3349,45_49,10127000
2016,8,Male,5335,50_54,10712000
2016,8,Male,8182,55_59,10626000
2016,8,Male,10133,60_64,9153000
2016,8,Male,11934,65_69,7775000
2016,8,Male,12102,70_74,5186000
2016,8,Male,12733,75_79,3854000
2016,8,Male,13279,80_84,2400000
2016,8,Male,24705,85_99,1995000
2016,9,Female,890,00_04,9737000
2016,9,Female,86,05_09,10020000
2016,9,Female,92,10_14,10094000
2016,9,Female,248,15_19,10285000
2016,9,Female,493,20_24,10884000
2016,9,Female,646,25_29,11146000
2016,9,Female,803,30_34,10771000
2016,9,Female,1041,35_39,10331000
2016,9,Female,1283,40_44,9974000
2016,9,Female,2137,45_49,10552000
2016,9,Female,3463,50_54,11174000
2016,9,Female,5037,55_59,11209000
2016,9,Female,6335,60_64,10148000
2016,9,Female,8005,65_69,8742000
2016,9,Female,9288,70_74,6239000
2016,9,Female,10877,75_79,4567000
2016,9,Female,13307,80_84,3237000
2016,9,Female,39324,85_99,3552000
2016,9,Male,1046,00_04,10186000
2016,9,Male,101,05_09,10449000
2016,9,Male,139,10_14,10478000
2016,9,Male,568,15_19,10630000
2016,9,Male,1381,20_24,11089000
2016,9,Male,1631,25_29,11287000
2016,9,Male,1695,30_34,10558000
2016,9,Male,1885,35_39,10056000
2016,9,Male,2176,40_44,9644000
2016,9,Male,3205,45_49,10127000
2016,9,Male,5162,50_54,10712000
2016,9,Male,7891,55_59,10626000
2016,9,Male,9707,60_64,9153000
2016,9,Male,11267,65_69,7775000
2016,9,Male,11571,70_74,5186000
2016,9,Male,12326,75_79,3854000
2016,9,Male,12872,80_84,2400000
2016,9,Male,24409,85_99,1995000
2016,10,Female,908,00_04,9737000
2016,10,Female,99,05_09,10020000
2016,10,Female,93,10_14,10094000
2016,10,Female,274,15_19,10285000
2016,10,Female,448,20_24,10884000
2016,10,Female,665,25_29,11146000
2016,10,Female,862,30_34,10771000
2016,10,Female,1139,35_39,10331000
2016,10,Female,1296,40_44,9974000
2016,10,Female,2157,45_49,10552000
2016,10,Female,3672,50_54,11174000
2016,10,Female,5242,55_59,11209000
2016,10,Female,6684,60_64,10148000
2016,10,Female,8472,65_69,8742000
2016,10,Female,9656,70_74,6239000
2016,10,Female,11509,75_79,4567000
2016,10,Female,14377,80_84,3237000
2016,10,Female,42054,85_99,3552000
2016,10,Male,1129,00_04,10186000
2016,10,Male,102,05_09,10449000
2016,10,Male,146,10_14,10478000
2016,10,Male,677,15_19,10630000
2016,10,Male,1390,20_24,11089000
2016,10,Male,1837,25_29,11287000
2016,10,Male,1791,30_34,10558000
2016,10,Male,1993,35_39,10056000
2016,10,Male,2276,40_44,9644000
2016,10,Male,3373,45_49,10127000
2016,10,Male,5400,50_54,10712000
2016,10,Male,8102,55_59,10626000
2016,10,Male,10339,60_64,9153000
2016,10,Male,12002,65_69,7775000
2016,10,Male,12509,70_74,5186000
2016,10,Male,13409,75_79,3854000
2016,10,Male,13883,80_84,2400000
2016,10,Male,26738,85_99,1995000
2016,11,Female,819,00_04,9737000
2016,11,Female,94,05_09,10020000
2016,11,Female,104,10_14,10094000
2016,11,Female,285,15_19,10285000
2016,11,Female,478,20_24,10884000
2016,11,Female,619,25_29,11146000
2016,11,Female,804,30_34,10771000
2016,11,Female,1031,35_39,10331000
2016,11,Female,1324,40_44,9974000
2016,11,Female,2135,45_49,10552000
2016,11,Female,3418,50_54,11174000
2016,11,Female,5307,55_59,11209000
2016,11,Female,6610,60_64,10148000
2016,11,Female,8380,65_69,8742000
2016,11,Female,9793,70_74,6239000
2016,11,Female,11390,75_79,4567000
2016,11,Female,14311,80_84,3237000
2016,11,Female,42606,85_99,3552000
2016,11,Male,1092,00_04,10186000
2016,11,Male,106,05_09,10449000
2016,11,Male,147,10_14,10478000
2016,11,Male,676,15_19,10630000
2016,11,Male,1347,20_24,11089000
2016,11,Male,1645,25_29,11287000
2016,11,Male,1752,30_34,10558000
2016,11,Male,1950,35_39,10056000
2016,11,Male,2155,40_44,9644000
2016,11,Male,3251,45_49,10127000
2016,11,Male,5369,50_54,10712000
2016,11,Male,7923,55_59,10626000
2016,11,Male,10272,60_64,9153000
2016,11,Male,11741,65_69,7775000
2016,11,Male,12507,70_74,5186000
2016,11,Male,13080,75_79,3854000
2016,11,Male,13933,80_84,2400000
2016,11,Male,26694,85_99,1995000
2016,12,Female,876,00_04,9737000
2016,12,Female,95,05_09,10020000
2016,12,Female,109,10_14,10094000
2016,12,Female,284,15_19,10285000
2016,12,Female,498,20_24,10884000
2016,12,Female,704,25_29,11146000
2016,12,Female,937,30_34,10771000
2016,12,Female,1143,35_39,10331000
2016,12,Female,1384,40_44,9974000
2016,12,Female,2255,45_49,10552000
2016,12,Female,3648,50_54,11174000
2016,12,Female,5619,55_59,11209000
2016,12,Female,7308,60_64,10148000
2016,12,Female,9211,65_69,8742000
2016,12,Female,10932,70_74,6239000
2016,12,Female,12613,75_79,4567000
2016,12,Female,15861,80_84,3237000
2016,12,Female,47010,85_99,3552000
2016,12,Male,1089,00_04,10186000
2016,12,Male,110,05_09,10449000
2016,12,Male,141,10_14,10478000
2016,12,Male,620,15_19,10630000
2016,12,Male,1393,20_24,11089000
2016,12,Male,1655,25_29,11287000
2016,12,Male,1830,30_34,10558000
2016,12,Male,2108,35_39,10056000
2016,12,Male,2248,40_44,9644000
2016,12,Male,3476,45_49,10127000
2016,12,Male,5662,50_54,10712000
